lattice_size,L,repeat,seed,T,burn_in_cycles,production_cycles,production_steps_recorded,acceptance_rate,E_per_spin,E2_per_spin2,M_per_spin,M2_per_spin2,abs_M_per_spin,C_per_spin,chi_per_spin
16x16,16,0,1606019,3.25,100,300,76800,0.500400390625,-0.7229636637369792,0.5349649270375569,-0.03936360677083333,0.029369333585103352,0.03936360677083333,0.29783174401056933,2.191347400632679
16x16,16,0,1606020,3.5,100,300,76800,0.543671875,-0.6689320882161458,0.4604212156931559,-0.005793863932291666,0.021303949356079103,0.005793863932291666,0.27065107953251183,1.5557764020526221
16x16,16,0,1606021,4.0,100,300,76800,0.605048828125,-0.5556142171223958,0.31798701922098793,0.01204376220703125,0.017328174114227296,0.01204376220703125,0.1484777752392823,1.0997198019921781
16x16,16,0,1606022,4.5,100,300,76800,0.655009765625,-0.48544148763020833,0.245614325205485,0.002526448567708333,0.010183688799540201,0.002526448567708333,0.12592529120844229,0.5789756220970624
16x16,16,0,1606023,5.0,100,300,76800,0.693798828125,-0.41724751790364584,0.1825583553314209,-0.006778157552083333,0.009936156272888184,0.006778157552083333,0.08665972873899676,0.5063788980780708
16x16,16,1,1607000,0.25,100,300,76800,0.0,-2.0,4.0,1.0,1.0,1.0,0.0,0.0
16x16,16,1,1607001,0.5,100,300,76800,0.0,-2.0,4.0,1.0,1.0,1.0,0.0,0.0
16x16,16,1,1607002,0.75,100,300,76800,1.953125e-05,-1.9998490397135418,3.9994008763631186,0.9999622599283854,0.9999248147010803,0.9999622599283854,0.0021366192098260703,0.00010015402547954484
16x16,16,1,1607003,1.0,100,300,76800,0.0005859375,-1.9976399739583333,3.990644938151042,0.9994099934895834,0.9988253021240234,0.9994099934895834,0.02034498426655773,0.0012715615166314365
16x16,16,1,1607004,1.25,100,300,76800,0.004306640625,-1.9852203369140624,3.9415657329559326,0.9961451212565104,0.9923393146197002,0.9961451212565104,0.07634073333749257,0.007006620989909606
16x16,16,1,1607005,1.5,100,300,76800,0.01404296875,-1.9473927815755208,3.794597031275431,0.9851246134440104,0.9706838901837667,0.9851246134440104,0.2569540884465419,0.03641790644151873
16x16,16,1,1607006,1.75,100,300,76800,0.039970703125,-1.856112060546875,3.4508628908793133,0.9552054850260416,0.9131362009048462,0.9552054850260416,0.47738542052806854,0.10513295082213452
16x16,16,1,1607007,1.8,100,300,76800,0.04025390625,-1.8694429524739584,3.4994290033976236,0.9593719482421875,0.921240595181783,0.9593719482421875,0.36440895550204055,0.12032854866096916
16x16,16,1,1607008,1.9,100,300,76800,0.053525390625,-1.8200732421875,3.3198557472229004,0.943074951171875,0.8904230403900146,0.943074951171875,0.5098116110169942,0.13913961932533575
16x16,16,1,1607009,2.0,100,300,76800,0.08072265625,-1.7355076090494792,3.023655303319295,0.9061173502604166,0.8235789362589518,0.9061173502604166,0.7467931040419273,0.32387632844714176
16x16,16,1,1607010,2.1,100,300,76800,0.1190625,-1.6376436360677082,2.701485080718994,0.8415743001302083,0.7215958261489868,0.8415743001302083,1.1382655109473943,1.6272485801858323
16x16,16,1,1607011,2.2,100,300,76800,0.1551953125,-1.522602335611979,2.346574691136678,0.7702463785807292,0.6114651854832968,0.7702463785807292,1.4945755359007744,2.1161543873825455
16x16,16,1,1607012,2.3,100,300,76800,0.1729296875,-1.4719600423177084,2.1915569178263348,0.7695048014322917,0.6030274486541748,0.7695048014322917,1.2045333121880124,1.2120831139421533
16x16,16,1,1607013,2.4,100,300,76800,0.23908203125,-1.34084228515625,1.8259265263875326,0.6520076497395834,0.4603545077641805,0.6520076497395834,1.2474885655332477,3.7589901274928295
16x16,16,1,1607014,2.5,100,300,76800,0.271650390625,-1.226280517578125,1.531947873433431,0.55613037109375,0.3379301659266154,0.55613037109375,1.1544152326863604,2.93367565043132
16x16,16,1,1607015,2.6,100,300,76800,0.335791015625,-1.09541015625,1.2281515502929687,-0.1484186808268229,0.21253999471664428,0.1484186808268229,1.068994646241674,18.758093774598887
16x16,16,1,1607016,2.7,100,300,76800,0.37224609375,-0.963193359375,0.9411938158671062,0.0356500244140625,0.07840642293294271,0.0356500244140625,0.4724014116173022,7.313588024151178
16x16,16,1,1607017,2.8,100,300,76800,0.40728515625,-0.9140681966145834,0.8534925524393717,0.0034326171875,0.054925236701965335,0.0034326171875,0.5868370408860422,5.020658636910576
16x16,16,1,1607018,3.0,100,300,76800,0.461796875,-0.8060459391276041,0.661550022761027,-0.05720692952473958,0.03599550167719523,0.05720692952473958,0.3367812772103302,2.792351478745319
16x16,16,1,1607019,3.25,100,300,76800,0.50427734375,-0.7216859944661458,0.5326837062835693,0.013173421223958334,0.032054773966471356,0.013173421223958334,0.28727821148352756,2.51126035217546
16x16,16,1,1607020,3.5,100,300,76800,0.533837890625,-0.6851497395833334,0.48181790033976235,0.042127583821614585,0.03353290319442749,0.042127583821614585,0.25887837390164303,2.3228832823427896
16x16,16,1,1607021,4.0,100,300,76800,0.610439453125,-0.5668345133463542,0.3303923447926839,-0.00673095703125,0.019039799372355143,0.00673095703125,0.14545566835337276,1.215647589747111
16x16,16,1,1607022,4.5,100,300,76800,0.65400390625,-0.49255045572916667,0.253083922068278,-0.011953531901041667,0.01445162296295166,0.011953531901041667,0.1324622459798847,0.8140080946086365
16x16,16,1,1607023,5.0,100,300,76800,0.69181640625,-0.4295145670572917,0.1944123331705729,-0.0012079874674479167,0.010933609803517659,0.0012079874674479167,0.10167879532708042,0.5597261091735628
16x16,16,2,1608000,0.25,100,300,76800,0.0,-2.0,4.0,1.0,1.0,1.0,0.0,0.0
16x16,16,2,1608001,0.5,100,300,76800,1.953125e-05,-1.9999955240885416,3.9999822362264,0.9999988810221354,0.9999977707862854,0.9999988810221354,0.00014320865238914848,4.475270372950035e-06
16x16,16,2,1608002,0.75,100,300,76800,1.953125e-05,-1.9997757975260417,3.9991101964314777,0.9999439493815104,0.9998883366584778,0.9999439493815104,0.0031657804510258655,0.00014839595864183744
16x16,16,2,1608003,1.0,100,300,76800,0.000859375,-1.9969586181640624,3.9879364172617593,0.9992168172200521,0.9984406304359436,0.9992168172200521,0.023729818121637436,0.0016339508665907942
16x16,16,2,1608004,1.25,100,300,76800,0.00439453125,-1.9842427571614583,3.937676264444987,0.9958594767252604,0.9917698454856873,0.9958594767252604,0.07486588473853771,0.006911611325995182
16x16,16,2,1608005,1.5,100,300,76800,0.012236328125,-1.9576883951822917,3.833783187866211,0.9885143025716145,0.977269078095754,0.9885143025716145,0.14100880893662784,0.018526158013192646
16x16,16,2,1608006,1.75,100,300,76800,0.0312890625,-1.8930153401692709,3.5878103160858155,0.9683855183919271,0.9383023699124654,0.9683855183919271,0.35971556578828756,0.07780318080205818
16x16,16,2,1608007,1.8,100,300,76800,0.039248046875,-1.8678232828776042,3.493249012629191,0.9613868204752604,0.9247615234057108,0.9613868204752604,0.35438590178923984,0.07067090804342671
16x16,16,2,1608008,1.9,100,300,76800,0.0569140625,-1.8147928873697916,3.3015263430277506,0.9410051472981771,0.886818900903066,0.9410051472981771,0.5710799054902931,0.17895931437839122
16x16,16,2,1608009,2.0,100,300,76800,0.07521484375,-1.774681599934896,3.16035782178243,0.9248689778645833,0.8576905139287313,0.9248689778645833,0.6952346006366668,0.29540962719387664
16x16,16,2,1608010,2.1,100,300,76800,0.115107421875,-1.6510331217447918,2.744275334676107,0.84840576171875,0.73138778368632,0.84840576171875,1.0660841695929901,1.413540226285409
16x16,16,2,1608011,2.2,100,300,76800,0.15060546875,-1.518944295247396,2.335540335973104,0.7702391560872396,0.619975213209788,0.7702391560872396,1.4994281736725004,3.1077068380864015
16x16,16,2,1608012,2.3,100,300,76800,0.186064453125,-1.446703898111979,2.1149140071868895,0.7543509928385417,0.5779043849309285,0.7543509928385417,1.0628035205804256,0.9860412699197242
16x16,16,2,1608013,2.4,100,300,76800,0.26240234375,-1.2434883626302082,1.5749711736043295,-0.35508524576822914,0.3014988946914673,0.35508524576822914,1.2759051381143651,18.710758712446253
16x16,16,2,1608014,2.5,100,300,76800,0.29892578125,-1.1394643147786458,1.3218208026885987,-0.11964213053385417,0.20928759415944417,0.11964213053385417,0.9601793242984331,19.965271527502274
16x16,16,2,1608015,2.6,100,300,76800,0.3517578125,-1.03250732421875,1.0897442944844564,0.20342539469401041,0.13663064082463583,0.20342539469401041,0.8964892750426018,9.378338423948003
16x16,16,2,1608016,2.7,100,300,76800,0.364228515625,-0.9805600992838541,0.9764711920420329,0.09197021484375,0.10115743319193522,0.09197021484375,0.5258037635150322,8.789230248156889
16x16,16,2,1608017,2.8,100,300,76800,0.404755859375,-0.9257318115234375,0.8732467047373453,-0.00747772216796875,0.09501684586207072,0.00747772216796875,0.5311777263960847,8.682142128754231
16x16,16,2,1608018,3.0,100,300,76800,0.4551171875,-0.8277960205078125,0.7017747147878011,0.09933949788411459,0.0612541651725769,0.09933949788411459,0.47014295379143944,4.384924103057826
16x16,16,2,1608019,3.25,100,300,76800,0.498115234375,-0.7469858805338542,0.5697584247589111,-0.0006892903645833333,0.025882349014282227,0.0006892903645833333,0.2852783786741077,2.0386952974237946
16x16,16,2,1608020,3.5,100,300,76800,0.549814453125,-0.6467083740234375,0.43009772936503093,-0.049662882486979164,0.02191396713256836,0.049662882486979164,0.24797535781600896,1.422450485807752
16x16,16,2,1608021,4.0,100,300,76800,0.608056640625,-0.5570096842447917,0.32191248575846354,-0.005401611328125,0.015391340255737304,0.005401611328125,0.18644315865569627,0.9831784224510193
16x16,16,2,1608022,4.5,100,300,76800,0.65921875,-0.47001078287760417,0.22961931546529135,-0.0278070068359375,0.011318047841389975,0.0278070068359375,0.11010123149050291,0.5998829916282937
16x16,16,2,1608023,5.0,100,300,76800,0.68970703125,-0.4304498291015625,0.19392837206522623,-0.0035895792643229167,0.012982153097788492,0.0035895792643229167,0.08848708292261762,0.6640265225468741
